,date,xauusd
1617,2018-06-06,1296.8290714709
1618,2018-06-07,1297.0412504852
1619,2018-06-08,1298.4730683648
1620,2018-06-09,1298.7097318814
1621,2018-06-10,1298.9712147979
1622,2018-06-11,1298.8898648069
1623,2018-06-12,1295.498426087
1624,2018-06-13,1299.1460058982
1625,2018-06-14,1302.1288563249
1626,2018-06-15,1279.8302685562
1627,2018-06-16,1280.245807195
1628,2018-06-17,1280.7131010547
1629,2018-06-18,1279.9138690763
1630,2018-06-19,1275.0269405032
1631,2018-06-20,1268.7724586795
1632,2018-06-21,1267.2106762764
1633,2018-06-22,1268.9824487738
1634,2018-06-23,1269.2288165711
1635,2018-06-24,1270.8902586262
1636,2018-06-25,1265.6071328351
1637,2018-06-26,1258.2529026887
1638,2018-06-27,1252.5810779879
1639,2018-06-28,1248.3412119777
1640,2018-06-29,1252.7442472758
1641,2018-06-30,1252.9915172474
1642,2018-07-01,1253.3055935029
1643,2018-07-02,1242.0275570124
1644,2018-07-03,1254.050712503
1645,2018-07-04,1256.4857784761
1646,2018-07-05,1257.520945208
1647,2018-07-06,1254.6311565062
1648,2018-07-07,1254.8468459425
1649,2018-07-08,1256.3918937595
1650,2018-07-09,1257.8981078072
1651,2018-07-10,1255.9307423713
1652,2018-07-11,1242.2676117475
1653,2018-07-12,1246.0424883325
1654,2018-07-13,1241.0685607642
1655,2018-07-14,1241.1028439872
1656,2018-07-15,1240.9642292061
1657,2018-07-16,1240.5223626408
1658,2018-07-17,1227.1162119741
1659,2018-07-18,1226.9564095079
1660,2018-07-19,1223.3100121626
1661,2018-07-20,1231.5808908623
1662,2018-07-21,1231.6863633844
1663,2018-07-22,1232.9696072992
1664,2018-07-23,1224.1533513238
1665,2018-07-24,1224.9581026145
1666,2018-07-25,1232.4468180992
1667,2018-07-26,1223.4861198362
1668,2018-07-27,1222.7721525311
1669,2018-07-28,1227.3176359408
1670,2018-07-29,1222.5163053112
1671,2018-07-30,1222.0956657514
1672,2018-07-31,1223.8566543187
1673,2018-08-01,1217.1355778091
1674,2018-08-02,1207.8966478821
1675,2018-08-03,1213.3704102192
1676,2018-08-04,1213.5406869854
1677,2018-08-05,1214.9856327949
1678,2018-08-06,1207.9878696157
1679,2018-08-07,1211.7543156971
1680,2018-08-08,1213.392748247
1681,2018-08-09,1212.0952896437
1682,2018-08-10,1210.9195263573
1683,2018-08-11,1210.9542925302
1684,2018-08-12,1212.253457953
1685,2018-08-13,1193.163472563
1686,2018-08-14,1193.6400225178
1687,2018-08-15,1178.8117302969
1688,2018-08-16,1178.5698092351
1689,2018-08-17,1185.4451052974
1690,2018-08-18,1231.5270935961
1691,2018-08-19,1230.7692307692
1692,2018-08-20,1190.6481240427
1693,2018-08-21,1196.0119248232
1694,2018-08-22,1195.4796231319
1695,2018-08-23,1184.7831984551
1696,2018-08-24,1205.9637754171
1697,2018-08-25,1206.1707696576
1698,2018-08-26,1207.6346663607
1699,2018-08-27,1210.8846569603
1700,2018-08-28,1201.8621465503
1701,2018-08-29,1207.0595255704
1702,2018-08-30,1200.2253622068
1703,2018-08-31,1200.881574462
1704,2018-09-01,1200.7973294267
1705,2018-09-02,1199.1270355181
1706,2018-09-03,1200.5735629181
1707,2018-09-04,1191.6912603771
1708,2018-09-05,1197.0262398098
1709,2018-09-06,1200.4787095289
1710,2018-09-07,1195.8251051731
1711,2018-09-08,1196.0577935126
1712,2018-09-09,1196.2080205748
1713,2018-09-10,1195.0958015982
1714,2018-09-11,1197.4335631569
1715,2018-09-12,1205.9934389345
1716,2018-09-13,1201.5872941135
1717,2018-09-14,1193.4098892033
1718,2018-09-15,1193.4598400764
1719,2018-09-16,1193.4028689405
1720,2018-09-17,1199.3497412281
1721,2018-09-18,1198.7550364257
1722,2018-09-19,1203.6665526928
1723,2018-09-20,1207.294382781
1724,2018-09-21,1199.2057624902
1725,2018-09-22,1199.2636521176
1726,2018-09-23,1197.8343155575
1727,2018-09-24,1198.9687776867
1728,2018-09-25,1201.378284721
1729,2018-09-26,1195.5960060802
1730,2018-09-27,1183.183097804
1731,2018-09-28,1191.9024631638
1732,2018-09-29,1192.0087731846
1733,2018-09-30,1190.7384364414
1734,2018-10-01,1188.607344917
1735,2018-10-02,1204.883972939
1736,2018-10-03,1197.5246082999
1737,2018-10-04,1199.156973789
1738,2018-10-05,1202.90843482
1739,2018-10-06,1203.1377833389
1740,2018-10-07,1203.6229049439
1741,2018-10-08,1189.5886370707
1742,2018-10-09,1189.8658363571
1743,2018-10-10,1194.4346534399
1744,2018-10-11,1222.0040287602
1745,2018-10-12,1217.8858729504
1746,2018-10-13,1218.0638874509
1747,2018-10-14,1219.4155341345
1748,2018-10-15,1226.8024035468
1749,2018-10-16,1224.8480313749
1750,2018-10-17,1222.3628136138
1751,2018-10-18,1225.4752446914
1752,2018-10-19,1226.4451809843
1753,2018-10-20,1226.7379810346
1754,2018-10-21,1227.1745533085
1755,2018-10-22,1222.1126774158
1756,2018-10-23,1230.9026587832
1757,2018-10-24,1234.4466505954
1758,2018-10-25,1231.6626308659
1759,2018-10-26,1233.8122787075
1760,2018-10-27,1234.1336690177
1761,2018-10-28,1232.9696072992
1762,2018-10-29,1229.8569944026
1763,2018-10-30,1222.5757443593
1764,2018-10-31,1215.6240526451
1765,2018-11-01,1232.9840072453
1766,2018-11-02,1232.8519576821
1767,2018-11-03,1233.0380207274
1768,2018-11-04,1234.3240841315
1769,2018-11-05,1231.2455240501
1770,2018-11-06,1227.0751669757
1771,2018-11-07,1225.780455326
1772,2018-11-08,1223.5572257714
1773,2018-11-09,1209.3476701635
1774,2018-11-10,1209.4165170014
1775,2018-11-11,1210.7417003656
1776,2018-11-12,1201.5953580909
1777,2018-11-13,1202.8172666299
1778,2018-11-14,1210.8770920714
1779,2018-11-15,1213.5119800114
1780,2018-11-16,1221.2302052843
1781,2018-11-17,1221.220207737
1782,2018-11-18,1222.5686166636
1783,2018-11-19,1224.0467340487
1784,2018-11-20,1221.3026888641
1785,2018-11-21,1225.7602479921
1786,2018-11-22,1227.0514590322
1787,2018-11-23,1222.7001327138
1788,2018-11-24,1222.8302405918
1789,2018-11-25,1224.2074786835
1790,2018-11-26,1222.4773774484
1791,2018-11-27,1214.6570521368
1792,2018-11-28,1221.0456017474
1793,2018-11-29,1223.9832848735
1794,2018-11-30,1222.2344126163
1795,2018-12-01,1222.4116960351
1796,2018-12-02,1222.2846945511
1797,2018-12-03,1231.2755389444
1798,2018-12-04,1238.7019740644
1799,2018-12-05,1237.7851911224
1800,2018-12-06,1237.6089636263
1801,2018-12-07,1248.2689163185
1802,2018-12-08,1248.2855974748
1803,2018-12-09,1248.7590456983
1804,2018-12-10,1244.1684271612
1805,2018-12-11,1243.2850561088
1806,2018-12-12,1246.1603339277
1807,2018-12-13,1242.2802198428
1808,2018-12-14,1238.105850266
1809,2018-12-15,1238.0987755203
1810,2018-12-16,1237.3787368838
1811,2018-12-17,1245.684616144
1812,2018-12-18,1249.5966623506
1813,2018-12-19,1243.704390632
1814,2018-12-20,1261.4624923178
1815,2018-12-21,1255.992623838
1816,2018-12-22,1256.0289389068
1817,2018-12-23,1259.2000302208
1818,2018-12-24,1268.912672231
1819,2018-12-25,1268.2388601069
1820,2018-12-26,1268.4086892665
1821,2018-12-27,1274.5977371196
1822,2018-12-28,1280.6385962657
1823,2018-12-29,1280.6228949761
1824,2018-12-30,1280.1392791536
1825,2018-12-31,1281.9979824425
1826,2019-01-01,1281.2913893663
1827,2019-01-02,1285.3318403003
1828,2019-01-03,1294.7327402272
1829,2019-01-04,1285.0480337144
1830,2019-01-05,1285.1570783239
1831,2019-01-06,1284.0102207214
1832,2019-01-07,1288.7384347956
1833,2019-01-08,1285.1923311121
1834,2019-01-09,1293.2342772629
1835,2019-01-10,1287.674351786
1836,2019-01-11,1287.344231348
1837,2019-01-12,1287.2663611555
1838,2019-01-13,1288.4356458606
1839,2019-01-14,1291.7617848739
1840,2019-01-15,1289.756324366
1841,2019-01-16,1293.3642548496
1842,2019-01-17,1291.9265617055
1843,2019-01-18,1281.5950031391
1844,2019-01-19,1281.5416249727
1845,2019-01-20,1282.3800974609
1846,2019-01-21,1279.9306608759
1847,2019-01-22,1284.8305804618
1848,2019-01-23,1283.1506697477
1849,2019-01-24,1281.3403284011
1850,2019-01-25,1303.2557782024
1851,2019-01-26,1303.3136750187
1852,2019-01-27,1300.2548499506
1853,2019-01-28,1303.7362793615
1854,2019-01-29,1311.0991530787
1855,2019-01-30,1319.3673413832
1856,2019-01-31,1320.8850204905
1857,2019-02-01,1317.7455267729
1858,2019-02-02,1317.6532595448
1859,2019-02-03,1317.3755244801
1860,2019-02-04,1311.9426538561
1861,2019-02-05,1314.6851441882
1862,2019-02-06,1306.6834657206
1863,2019-02-07,1310.3519169509
1864,2019-02-08,1314.0657425304
1865,2019-02-09,1314.1036170702
1866,2019-02-10,1313.8964255448
1867,2019-02-11,1307.751360396
1868,2019-02-12,1310.5463062391
1869,2019-02-13,1307.0036372764
1870,2019-02-14,1312.2691550903
1871,2019-02-15,1321.1223227006
1872,2019-02-16,1321.1784912142
1873,2019-02-17,1321.1086743996
1874,2019-02-18,1326.2936544025
1875,2019-02-19,1340.4180858216
1876,2019-02-20,1339.8269047349
1877,2019-02-21,1325.091231356
1878,2019-02-22,1327.8528291174
1879,2019-02-23,1327.9242552005
1880,2019-02-24,1327.871355823
1881,2019-02-25,1327.5420788312
1882,2019-02-26,1329.1835355923
1883,2019-02-27,1320.67216133
1884,2019-02-28,1313.6853338553
1885,2019-03-01,1293.5447863036
1886,2019-03-02,1293.5482875431
1887,2019-03-03,1295.3283981321
1888,2019-03-04,1286.8609966381
1889,2019-03-05,1287.9505024306
1890,2019-03-06,1286.8868106231
1891,2019-03-07,1285.6387334676
1892,2019-03-08,1298.3527728789
1893,2019-03-09,1298.5242272158
1894,2019-03-10,1297.185108315
1895,2019-03-11,1292.870772191
1896,2019-03-12,1301.9698872672
1897,2019-03-13,1309.1550247849
1898,2019-03-14,1296.3803910781
1899,2019-03-15,1301.787995338
1900,2019-03-16,1302.1172426365
1901,2019-03-17,1300.5254122666
1902,2019-03-18,1303.5743234041
1903,2019-03-19,1306.0167241019
1904,2019-03-20,1314.5161081742
1905,2019-03-21,1308.9220421632
1906,2019-03-22,1313.5258175634
1907,2019-03-23,1313.7238158422
1908,2019-03-24,1312.1207151058
1909,2019-03-25,1321.5369383811
1910,2019-03-26,1315.9086742662
1911,2019-03-27,1309.2754976824
1912,2019-03-28,1291.2591349968
1913,2019-03-29,1292.0042871407
1914,2019-03-30,1292.0564370252
1915,2019-03-31,1291.8811727697
1916,2019-04-01,1287.2882845119
1917,2019-04-02,1292.1984810736
1918,2019-04-03,1291.2160615173
1919,2019-04-04,1292.1126807823
1920,2019-04-05,1291.5872907748
1921,2019-04-06,1291.7309841053
1922,2019-04-07,1291.9145527715
1923,2019-04-08,1297.9865911588
1924,2019-04-09,1304.5300053367
1925,2019-04-10,1308.2807254722
1926,2019-04-11,1292.2138340717
1927,2019-04-12,1290.2760760711
1928,2019-04-13,1290.4141584241
1929,2019-04-14,1290.0895322135
1930,2019-04-15,1288.2626916109
1931,2019-04-16,1276.6584029921
1932,2019-04-17,1273.9721325856
1933,2019-04-18,1275.3976447853
1934,2019-04-19,1274.7098197623
1935,2019-04-20,1275.5915555839
1936,2019-04-21,1277.0087347397
1937,2019-04-22,1274.9715396805
1938,2019-04-23,1271.9728945221
1939,2019-04-24,1275.093666879
1940,2019-04-25,1278.1534500675
1941,2019-04-26,1285.8011575572
1942,2019-04-27,1285.7767377273
1943,2019-04-28,1285.6444935846
1944,2019-04-29,1280.172189074
1945,2019-04-30,1283.4330789762
1946,2019-05-01,1276.8776983984
1947,2019-05-02,1270.5932375797
1948,2019-05-03,1278.8772780651
1949,2019-05-04,1278.8459693972
1950,2019-05-05,1284.001977363
1951,2019-05-06,1281.6819898612
1952,2019-05-07,1284.8547497433
1953,2019-05-08,1281.3412615298
1954,2019-05-09,1283.7333372528
1955,2019-05-10,1285.5580428136
1956,2019-05-11,1285.5370652474
1957,2019-05-12,1287.1420940515
1958,2019-05-13,1301.0527880361
1959,2019-05-14,1297.0427689672
1960,2019-05-15,1296.6648404954
1961,2019-05-16,1285.9072540566
1962,2019-05-17,1277.2624301739
1963,2019-05-18,1277.3186526843
1964,2019-05-19,1277.4655084313
1965,2019-05-20,1277.3828687131
1966,2019-05-21,1274.4519929477
1967,2019-05-22,1273.86869866
1968,2019-05-23,1283.6680164039
1969,2019-05-24,1284.9973482218
1970,2019-05-25,1285.1735948233
1971,2019-05-26,1285.0249616099
1972,2019-05-27,1285.3353370265
1973,2019-05-28,1279.8120746547
1974,2019-05-29,1279.8642529603
1975,2019-05-30,1289.6923033385
1976,2019-05-31,1305.4110235376
1977,2019-06-01,1305.4915502059
1978,2019-06-02,1309.1318492142
1979,2019-06-03,1325.4232009821
1980,2019-06-04,1325.5243225273
1981,2019-06-05,1330.7935340412
1982,2019-06-06,1333.9048929036
1983,2019-06-07,1340.4576458619
1984,2019-06-08,1340.5364827004
1985,2019-06-09,1335.1758760423
1986,2019-06-10,1328.9653628327
1987,2019-06-11,1327.4622852966
1988,2019-06-12,1333.3762901681
1989,2019-06-13,1343.5417144701
1990,2019-06-14,1341.1185613487
1991,2019-06-15,1341.0128670185
1992,2019-06-16,1338.741850409
1993,2019-06-17,1339.8497282822
1994,2019-06-18,1345.8419496293
1995,2019-06-19,1358.8283288161
1996,2019-06-20,1389.9021614593
1997,2019-06-21,1398.8523738381
1998,2019-06-22,1398.9535827201
1999,2019-06-23,1406.8852966418
2000,2019-06-24,1423.016819338
2001,2019-06-25,1420.0143052731
2002,2019-06-26,1409.8998107485
2003,2019-06-27,1410.3164283803
2004,2019-06-28,1409.7659292523
2005,2019-06-29,1410.0991299688
2006,2019-06-30,1392.534621892
2007,2019-07-01,1384.8948317294
2008,2019-07-02,1426.7087578147
2009,2019-07-03,1418.4865565331
2010,2019-07-04,1418.8765161199
2011,2019-07-05,1399.1001305458
2012,2019-07-06,1398.8753042554
2013,2019-07-07,1396.2190388428
2014,2019-07-08,1394.7759286073
2015,2019-07-09,1395.9657047865
2016,2019-07-10,1421.1267710707
2017,2019-07-11,1404.0318333909
2018,2019-07-12,1415.7577139948
2019,2019-07-13,1415.8891075651
2020,2019-07-14,1416.3503484222
2021,2019-07-15,1415.2387586873
2022,2019-07-16,1405.262167517
2023,2019-07-17,1425.3356892347
2024,2019-07-18,1443.9995792495
2025,2019-07-19,1424.867647899
2026,2019-07-20,1424.8464727926
2027,2019-07-21,1424.7957199137
2028,2019-07-22,1424.3307877488
2029,2019-07-23,1416.8377970025
2030,2019-07-24,1425.231879769
2031,2019-07-25,1414.5748404542
2032,2019-07-26,1418.3629448884
2033,2019-07-27,1418.3894188149
2034,2019-07-28,1420.3234076399
2035,2019-07-29,1425.2556574184
2036,2019-07-30,1430.705626135
2037,2019-07-31,1412.7029280201
2038,2019-08-01,1440.7110416642
2039,2019-08-02,1440.6764804058
2040,2019-08-03,1440.7872461513
2041,2019-08-04,1439.232025791
2042,2019-08-05,1470.8573237818
2043,2019-08-06,1475.9886964124
2044,2019-08-07,1501.2675948135
2045,2019-08-08,1502.6998507318
2046,2019-08-09,1497.0627060423
2047,2019-08-10,1497.1740839166
2048,2019-08-11,1501.354972863
2049,2019-08-12,1512.0773503493
2050,2019-08-13,1501.2307203733
2051,2019-08-14,1516.8417791612
2052,2019-08-15,1524.9650354704
2053,2019-08-16,1513.4003540715
2054,2019-08-17,1513.2255916712
2055,2019-08-18,1510.0379774551
2056,2019-08-19,1496.1053974729
2057,2019-08-20,1506.3824959498
2058,2019-08-21,1502.8185652349
2059,2019-08-22,1497.7313337992
2060,2019-08-23,1526.5038818882
2061,2019-08-24,1526.7059030084
2062,2019-08-25,1547.7480266213
2063,2019-08-26,1527.8932226782
2064,2019-08-27,1543.0095784263
2065,2019-08-28,1538.724280404
2066,2019-08-29,1528.3296176977
2067,2019-08-30,1520.8125732248
2068,2019-08-31,1521.2943172051
2069,2019-09-01,1529.1455134871
2070,2019-09-02,1527.7986320514
2071,2019-09-03,1548.7965465145
2072,2019-09-04,1552.1807279655
2073,2019-09-05,1518.3304155028
2074,2019-09-06,1507.0816784823
2075,2019-09-07,1507.2725902479
2076,2019-09-08,1505.9106994955
2077,2019-09-09,1497.620874123
2078,2019-09-10,1486.9342968227
2079,2019-09-11,1494.2926757203
2080,2019-09-12,1497.8842791835
2081,2019-09-13,1488.3832923973
2082,2019-09-14,1488.3499408381
2083,2019-09-15,1506.1148261943
2084,2019-09-16,1497.6028556254
2085,2019-09-17,1501.5162905632
2086,2019-09-18,1491.7202907423
2087,2019-09-19,1499.3167556532
2088,2019-09-20,1516.9638780013
2089,2019-09-21,1517.0708396229
2090,2019-09-22,1514.8072407786
2091,2019-09-23,1521.6234048272
2092,2019-09-24,1531.6619492663
2093,2019-09-25,1505.4314791454
2094,2019-09-26,1506.071701657
2095,2019-09-27,1496.8946397781
2096,2019-09-28,1497.062015794
2097,2019-09-29,1496.6699094515
2098,2019-09-30,1472.8206949665
2099,2019-10-01,1480.6226606065
2100,2019-10-02,1499.5383537063
2101,2019-10-03,1507.1497529143
2102,2019-10-04,1504.2050625719
2103,2019-10-05,1504.1326043304
2104,2019-10-06,1508.3070008069
2105,2019-10-07,1492.6669871815
2106,2019-10-08,1507.4490155568
2107,2019-10-09,1511.662929394
2108,2019-10-10,1494.2887962147
2109,2019-10-11,1488.8198800625
2110,2019-10-12,1488.5050199832
2111,2019-10-13,1485.3323431118
2112,2019-10-14,1492.2239458472
2113,2019-10-15,1481.4698331089
2114,2019-10-16,1489.9393109758
2115,2019-10-17,1492.356859786
2116,2019-10-18,1490.2142237624
2117,2019-10-19,1490.2463377196
2118,2019-10-20,1492.169838771
2119,2019-10-21,1484.0531465337
2120,2019-10-22,1488.2199041389
2121,2019-10-23,1492.1967977273
2122,2019-10-24,1503.2731178351
2123,2019-10-25,1504.1682295648
2124,2019-10-26,1504.0873573937
2125,2019-10-27,1503.9177056231
2126,2019-10-28,1492.2615145812
2127,2019-10-29,1487.6273253233
2128,2019-10-30,1495.1133352572
2129,2019-10-31,1512.7535366386
2130,2019-11-01,1513.4329599232
2131,2019-11-02,1513.3744466725
2132,2019-11-03,1512.8821918637
2133,2019-11-04,1507.3509049739
2134,2019-11-05,1483.9991887471
2135,2019-11-06,1490.3367470972
2136,2019-11-07,1468.3485975832
2137,2019-11-08,1458.3426967364
2138,2019-11-09,1458.310547231
2139,2019-11-10,1461.5609470915
2140,2019-11-11,1455.6760544125
2141,2019-11-12,1457.7204545917
2142,2019-11-13,1463.5665720891
2143,2019-11-14,1469.0234067162
2144,2019-11-15,1467.222653551
2145,2019-11-16,1467.4590945777
2146,2019-11-17,1468.795440859
2147,2019-11-18,1471.3365385558
2148,2019-11-19,1474.4390647517
2149,2019-11-20,1474.3295730724
2150,2019-11-21,1464.5456574417
2151,2019-11-22,1462.3632865593
2152,2019-11-23,1462.1700065067
2153,2019-11-24,1460.1737606775
2154,2019-11-25,1453.8293725985
2155,2019-11-26,1460.4892940073
2156,2019-11-27,1457.3786263639
2157,2019-11-28,1456.0363459891
2158,2019-11-29,1464.0454342785
2159,2019-11-30,1464.0431014289
2160,2019-12-01,1461.9776171227
2161,2019-12-02,1462.4487516002
2162,2019-12-03,1477.0920231702
2163,2019-12-04,1475.3662892444
2164,2019-12-05,1476.3802958791
2165,2019-12-06,1460.2378410471
2166,2019-12-07,1459.9818962245
2167,2019-12-08,1459.9499237176
2168,2019-12-09,1461.4286231731
2169,2019-12-10,1464.1763402312
2170,2019-12-11,1474.7344035841
2171,2019-12-12,1465.7169321554
2172,2019-12-13,1475.6400181858
2173,2019-12-14,1475.2852832917
2174,2019-12-15,1474.5673987894
2175,2019-12-16,1475.1270895488
2176,2019-12-17,1475.4619258954
2177,2019-12-18,1475.5221610263
2178,2019-12-19,1478.8641332218
2179,2019-12-20,1478.3639620774
2180,2019-12-21,1478.7212019046
2181,2019-12-22,1478.9398958826
2182,2019-12-23,1485.6956863804
2183,2019-12-24,1498.9906679646
2184,2019-12-25,1499.3964929116
2185,2019-12-26,1510.9461908232
2186,2019-12-27,1510.7333965891
2187,2019-12-28,1510.8250615661
2188,2019-12-29,1513.2026935008
2189,2019-12-30,1515.1517588667
2190,2019-12-31,1518.232650164
2191,2020-01-01,1519.0757942868
2192,2020-01-02,1528.7456129579
2193,2020-01-03,1550.4079938115
2194,2020-01-04,1551.3135747694
2195,2020-01-05,1569.5383987569
2196,2020-01-06,1564.5214400376
2197,2020-01-07,1587.2640432139
2198,2020-01-08,1557.6357949066
2199,2020-01-09,1552.4224304821
2200,2020-01-10,1561.6115491772
2201,2020-01-11,1562.2681008288
2202,2020-01-12,1559.6852555154
2203,2020-01-13,1546.1671607075
2204,2020-01-14,1549.9773914588
2205,2020-01-15,1555.8437649133
2206,2020-01-16,1552.3111976073
2207,2020-01-17,1557.1649409222
2208,2020-01-18,1557.4625819615
2209,2020-01-19,1557.4019420802
2210,2020-01-20,1561.5912659157
2211,2020-01-21,1556.8587599379
2212,2020-01-22,1560.8552453345
2213,2020-01-23,1561.3736703879
2214,2020-01-24,1570.9895406479
2215,2020-01-25,1570.7094109054
2216,2020-01-26,1582.1533106558
2217,2020-01-27,1581.6935796124
2218,2020-01-28,1567.2779962299
2219,2020-01-29,1577.0640026723
2220,2020-01-30,1574.6408848738
2221,2020-01-31,1588.5220500046
2222,2020-02-01,1589.6103070332
2223,2020-02-02,1589.7113878975
2224,2020-02-03,1578.2598813271
2225,2020-02-04,1553.8389879756
2226,2020-02-05,1555.9066119163
2227,2020-02-06,1565.8018086143
2228,2020-02-07,1570.1032655922
2229,2020-02-08,1570.1298497386
2230,2020-02-09,1574.8031496063
2231,2020-02-10,1572.0940440919
2232,2020-02-11,1567.3399018257
2233,2020-02-12,1568.2877377248
2234,2020-02-13,1576.9558221261
2235,2020-02-14,1584.3293695557
2236,2020-02-15,1584.3341043759
2237,2020-02-16,1582.6916837465
2238,2020-02-17,1584.5098318835
2239,2020-02-18,1600.8791725451
2240,2020-02-19,1610.7212382248
2241,2020-02-20,1621.6912898175
2242,2020-02-21,1643.9249002389
2243,2020-02-22,1644.1824713707
2244,2020-02-23,1666.2362223092
2245,2020-02-24,1655.6964660171
2246,2020-02-25,1638.2155316403
2247,2020-02-26,1642.6619959308
2248,2020-02-27,1644.0861087444
2249,2020-02-28,1585.3234245968
2250,2020-02-29,1585.6152980164
2251,2020-03-01,1585.5398763279
2252,2020-03-02,1592.2122253619
2253,2020-03-03,1645.3263402887
2254,2020-03-04,1636.5116384599
2255,2020-03-05,1673.8718506118
2256,2020-03-06,1674.4167603268
2257,2020-03-07,1674.7753707534
2258,2020-03-08,1700.260990062
2259,2020-03-09,1666.6259260329
2260,2020-03-10,1652.581137271
2261,2020-03-11,1642.7993030081
2262,2020-03-12,1576.5749245493
2263,2020-03-13,1529.2625863213
2264,2020-03-14,1529.1688967046
2265,2020-03-15,1557.9600071666
2266,2020-03-16,1507.20888698
2267,2020-03-17,1539.3847827833
2268,2020-03-18,1496.7445005911
2269,2020-03-19,1470.6042237479
2270,2020-03-20,1497.5765251724
2271,2020-03-21,1497.6898134627
2272,2020-03-22,1492.3479857033
2273,2020-03-23,1562.5246966479
2274,2020-03-24,1635.1237227802
2275,2020-03-25,1610.0053287185
2276,2020-03-26,1625.1899662392
2277,2020-03-27,1622.5082665897
2278,2020-03-28,1622.1126395017
2279,2020-03-29,1626.6775111834
2280,2020-03-30,1616.5265815726
2281,2020-03-31,1576.5767122624
2282,2020-04-01,1591.6829030679
2283,2020-04-02,1612.8689071912
2284,2020-04-03,1619.3888298227
2285,2020-04-04,1619.4331983806
2286,2020-04-05,1618.6206115149
2287,2020-04-06,1663.6950455279
2288,2020-04-07,1648.6984929504
2289,2020-04-08,1646.9324644975
2290,2020-04-09,1683.7022654354
2291,2020-04-10,1686.1416021718
2292,2020-04-11,1686.1416021718
2293,2020-04-12,1687.1514977687
2294,2020-04-13,1717.1173053984
2295,2020-04-14,1726.2191544079
2296,2020-04-15,1716.2694628815
2297,2020-04-16,1714.9888416064
2298,2020-04-17,1684.2502705982
2299,2020-04-18,1684.1254336623
2300,2020-04-19,1676.9097906378
2301,2020-04-20,1692.0245678038
2302,2020-04-21,1687.5859472286
2303,2020-04-22,1712.4973714584
2304,2020-04-23,1729.0362326387
2305,2020-04-24,1728.0404563306
2306,2020-04-25,1728.0857130514
2307,2020-04-26,1724.702919922
2308,2020-04-27,1711.0768537715
2309,2020-04-28,1705.30191715
2310,2020-04-29,1714.724279833
2311,2020-04-30,1685.8230398881
2312,2020-05-01,1700.0639175622
2313,2020-05-02,1700.5356687357
2314,2020-05-03,1698.7446277201
2315,2020-05-04,1702.9707093334
2316,2020-05-05,1704.5271077311
2317,2020-05-06,1688.3040390341
2318,2020-05-07,1715.8179296134
2319,2020-05-08,1702.1465241034
2320,2020-05-09,1702.8957742641
2321,2020-05-10,1706.644821613
2322,2020-05-11,1697.2557293654
2323,2020-05-12,1702.6344785632
2324,2020-05-13,1717.4341820563
2325,2020-05-14,1732.854718355
2326,2020-05-15,1742.9527066066
2327,2020-05-16,1743.7551767732
2328,2020-05-17,1757.9790273102
2329,2020-05-18,1734.4109215663
2330,2020-05-19,1745.0712341928
2331,2020-05-20,1747.899316282
2332,2020-05-21,1726.3518448787
2333,2020-05-22,1735.4529773848
2334,2020-05-23,1735.7796254188
2335,2020-05-24,1730.5529116553
2336,2020-05-25,1727.7775706677
2337,2020-05-26,1712.1443948098
2338,2020-05-27,1710.7366550724
2339,2020-05-28,1720.182038496
2340,2020-05-29,1729.6912430292
2341,2020-05-30,1731.391865921
2342,2020-05-31,1739.4783304487
2343,2020-06-01,1742.1657661226
2344,2020-06-02,1727.5604453564
2345,2020-06-03,1699.8456488872
2346,2020-06-04,1713.0811032962
2347,2020-06-05,1684.1403880141
2348,2020-06-06,1683.6859252275
2349,2020-06-07,1681.1949934013
2350,2020-06-08,1697.9324094944
2351,2020-06-09,1713.8738138498
2352,2020-06-10,1735.479820026
2353,2020-06-11,1728.0062699786
2354,2020-06-12,1731.3176418063
2355,2020-06-13,1731.6766959609
2356,2020-06-14,1732.8019407382
2357,2020-06-15,1724.6436946795
2358,2020-06-16,1726.8180562436
2359,2020-06-17,1727.9322447474
2360,2020-06-18,1723.4428527211
2361,2020-06-19,1742.8740749624
2362,2020-06-20,1742.8890128277
2363,2020-06-21,1748.8020705817
2364,2020-06-22,1754.7918066149
2365,2020-06-23,1768.495991546
2366,2020-06-24,1762.4558613308
2367,2020-06-25,1764.7139724405
2368,2020-06-26,1770.5866611628
2369,2020-06-27,1770.5695922378
2370,2020-06-28,1770.663644734
2371,2020-06-29,1773.1102237664
2372,2020-06-30,1783.3899587063
2373,2020-07-01,1768.1743550149
2374,2020-07-02,1775.7075013867
2375,2020-07-03,1775.7415940832
2376,2020-07-04,1775.7415940832
2377,2020-07-05,1775.8677333712
2378,2020-07-06,1785.0605075605
2379,2020-07-07,1794.9862061665
2380,2020-07-08,1808.8289691915
2381,2020-07-09,1804.4045373522
2382,2020-07-10,1798.9064438014
2383,2020-07-11,1798.8846914913
2384,2020-07-12,1801.0391996182
2385,2020-07-13,1801.9884329482
2386,2020-07-14,1808.4805112543
2387,2020-07-15,1812.0237550481
2388,2020-07-16,1797.8746750095
2389,2020-07-17,1810.4377632682
2390,2020-07-18,1810.8068955527
2391,2020-07-19,1808.7598238268
2392,2020-07-20,1818.1599311021
2393,2020-07-21,1842.427433141
2394,2020-07-22,1869.3986259448
2395,2020-07-23,1885.2628815319
2396,2020-07-24,1901.24207809
2397,2020-07-25,1901.3756452794
