Date,exchange_rate
2022-11-16,24765.0
2022-11-17,24775.0
2022-11-18,24805.0
2022-11-21,24800.0
2022-11-22,24835.0
2022-11-23,24850.0
2022-11-24,24844.0
2022-11-25,24833.0
2022-11-28,24760.0
2022-11-29,24770.0
2022-11-30,24750.0
2022-12-01,24630.0
2022-12-02,24500.0
2022-12-05,24350.0
2022-12-06,23980.0
2022-12-07,23980.0
2022-12-08,23900.0
2022-12-09,23780.0
2022-12-12,23550.0
2022-12-13,23680.0
2022-12-14,23600.0
2022-12-15,23520.0
2022-12-16,23500.0
2022-12-19,23580.0
2022-12-20,23700.0
2022-12-21,23730.0
2022-12-22,23700.0
2022-12-23,23630.0
2022-12-26,23560.0
2022-12-27,23590.0
2022-12-28,23580.0
2022-12-29,23620.0
2022-12-30,23600.0
2023-01-02,23610.0
2023-01-03,23610.0
2023-01-04,23515.0
2023-01-05,23510.0
2023-01-06,23475.0
2023-01-09,23460.0
2023-01-10,23447.0
2023-01-11,23445.0
2023-01-12,23440.0
2023-01-13,23438.0
2023-01-16,23435.0
2023-01-17,23434.0
2023-01-18,23427.0
2023-01-19,23437.0
2023-01-20,23440.0
2023-01-23,23440.0
2023-01-24,23440.0
2023-01-25,23440.0
2023-01-26,23440.0
2023-01-27,23440.0
2023-01-30,23460.0
2023-01-31,23470.0
2023-02-01,23445.0
2023-02-02,23440.0
2023-02-03,23449.0
2023-02-06,23440.0
2023-02-07,23480.0
2023-02-08,23600.0
2023-02-09,23590.0
2023-02-10,23560.0
2023-02-13,23565.0
2023-02-14,23595.0
2023-02-15,23600.0
2023-02-16,23615.0
2023-02-17,23680.0
2023-02-20,23810.0
2023-02-21,23725.0
2023-02-22,23705.0
2023-02-23,23780.0
2023-02-24,23815.0
2023-02-27,23780.0
2023-02-28,23805.0
2023-03-01,23740.0
2023-03-02,23710.0
2023-03-03,23700.0
2023-03-06,23710.0
2023-03-07,23650.0
2023-03-08,23640.0
2023-03-09,23710.0
2023-03-10,23680.0
2023-03-13,23660.0
2023-03-14,23570.0
2023-03-15,23570.0
2023-03-16,23565.0
2023-03-17,23560.0
2023-03-20,23570.0
2023-03-21,23570.0
2023-03-22,23570.0
2023-03-23,23510.0
2023-03-24,23490.0
2023-03-27,23510.0
2023-03-28,23500.0
2023-03-29,23480.0
2023-03-30,23480.0
2023-03-31,23470.0
2023-04-03,23450.0
2023-04-04,23470.0
2023-04-05,23460.0
2023-04-06,23465.0
2023-04-07,23451.0
2023-04-10,23442.0
2023-04-11,23442.0
2023-04-12,23445.0
2023-04-13,23442.0
2023-04-14,23440.0
2023-04-17,23440.0
2023-04-18,23485.0
2023-04-19,23505.0
2023-04-20,23511.0
2023-04-21,23488.0
2023-04-24,23485.0
2023-04-25,23494.0
2023-04-26,23473.0
2023-04-27,23465.0
2023-04-28,23445.0
2023-05-01,23450.0
2023-05-02,23450.0
2023-05-03,23450.0
2023-05-04,23450.0
2023-05-05,23445.0
2023-05-08,23440.0
2023-05-09,23443.0
2023-05-10,23460.0
2023-05-11,23465.0
2023-05-12,23465.0
2023-05-15,23450.0
2023-05-16,23452.0
2023-05-17,23450.0
2023-05-18,23450.0
2023-05-19,23450.0
2023-05-22,23460.0
2023-05-23,23438.0
2023-05-24,23470.0
2023-05-25,23470.0
2023-05-26,23470.0
2023-05-29,23475.0
2023-05-30,23465.0
2023-05-31,23480.0
2023-06-01,23485.0
2023-06-02,23485.0
2023-06-05,23475.0
2023-06-06,23495.0
2023-06-07,23485.0
2023-06-08,23485.0
2023-06-09,23490.0
2023-06-12,23470.0
2023-06-13,23480.0
2023-06-14,23495.0
2023-06-15,23500.0
2023-06-16,23525.0
2023-06-19,23520.0
2023-06-20,23520.0
2023-06-21,23520.0
2023-06-22,23505.0
2023-06-23,23515.0
2023-06-26,23515.0
2023-06-27,23530.0
2023-06-28,23520.0
2023-06-29,23555.0
2023-06-30,23569.0
2023-07-03,23575.0
2023-07-04,23695.0
2023-07-05,23700.0
2023-07-06,23745.0
2023-07-07,23710.0
2023-07-10,23635.0
2023-07-11,23640.0
2023-07-12,23690.0
2023-07-13,23660.0
2023-07-14,23665.0
2023-07-17,23630.0
2023-07-18,23630.0
2023-07-19,23635.0
2023-07-20,23630.0
2023-07-21,23647.0
2023-07-24,23656.0
2023-07-25,23665.0
2023-07-26,23655.0
2023-07-27,23665.0
2023-07-28,23661.0
2023-07-31,23685.0
2023-08-01,23680.0
2023-08-02,23680.0
2023-08-03,23735.0
2023-08-04,23750.0
2023-08-07,23725.0
2023-08-08,23720.0
2023-08-09,23730.0
2023-08-10,23735.0
2023-08-11,23740.0
2023-08-14,23750.0
2023-08-15,23815.0
2023-08-16,23965.0
2023-08-17,23935.0
2023-08-18,23850.0
2023-08-21,23850.0
2023-08-22,23850.0
2023-08-23,23850.0
2023-08-24,23900.0
2023-08-25,23900.0
2023-08-28,23975.0
2023-08-29,24080.0
2023-08-30,24180.0
2023-08-31,24110.0
2023-09-01,24060.0
2023-09-04,24060.0
2023-09-05,24060.0
2023-09-06,24050.0
2023-09-07,24055.0
2023-09-08,24060.0
2023-09-11,24055.0
2023-09-12,24075.0
2023-09-13,24100.0
2023-09-14,24080.0
2023-09-15,24220.0
2023-09-18,24250.0
2023-09-19,24370.0
2023-09-20,24370.0
2023-09-21,24270.0
2023-09-22,24310.0
2023-09-25,24360.0
2023-09-26,24380.0
2023-09-27,24380.0
2023-09-28,24385.0
2023-09-29,24385.0
2023-10-02,24280.0
2023-10-03,24340.0
2023-10-04,24385.0
2023-10-05,24420.0
2023-10-06,24380.0
2023-10-09,24360.0
2023-10-10,24370.0
2023-10-11,24390.0
2023-10-12,24440.0
2023-10-13,24435.0
2023-10-16,24440.0
2023-10-17,24460.0
2023-10-18,24490.0
2023-10-19,24555.0
2023-10-20,24550.0
2023-10-23,24520.0
2023-10-24,24590.0
2023-10-25,24550.0
2023-10-26,24560.0
2023-10-27,24604.0
2023-10-30,24570.0
2023-10-31,24558.0
2023-11-01,24560.0
2023-11-02,24585.0
2023-11-03,24570.0
2023-11-06,24520.0
2023-11-07,24335.0
2023-11-08,24310.0
2023-11-09,24370.0
2023-11-10,24340.0
2023-11-13,24315.0
2023-11-14,24381.0
2023-11-15,24376.0
2023-11-16,24286.0
2023-11-17,24288.0
2023-11-20,24250.0
2023-11-21,24170.0
2023-11-22,24130.0
2023-11-23,24205.0
2023-11-24,24240.0
2023-11-27,24260.0
2023-11-28,24230.0
2023-11-29,24240.0
2023-11-30,24260.0
2023-12-01,24250.0
2023-12-04,24270.0
2023-12-05,24250.0
2023-12-06,24266.0
2023-12-07,24274.0
2023-12-08,24275.0
2023-12-11,24220.0
2023-12-12,24250.0
2023-12-13,24260.0
2023-12-14,24279.0
2023-12-15,24245.0
2023-12-18,24260.0
2023-12-19,24350.0
2023-12-20,24350.0
2023-12-21,24335.0
2023-12-22,24320.0
2023-12-25,24235.0
2023-12-26,24230.0
2023-12-27,24325.0
2023-12-28,24345.0
2023-12-29,24235.0
2024-01-01,24260.0
2024-01-02,24260.0
2024-01-03,24325.0
2024-01-04,24370.0
2024-01-05,24360.0
2024-01-08,24370.0
2024-01-09,24330.0
2024-01-10,24360.0
2024-01-11,24405.0
2024-01-12,24475.0
2024-01-15,24490.0
2024-01-16,24470.0
2024-01-17,24500.0
2024-01-18,24500.0
2024-01-19,24545.0
2024-01-22,24540.0
2024-01-23,24550.0
2024-01-24,24565.0
2024-01-25,24600.0
2024-01-26,24605.0
2024-01-29,24595.0
2024-01-30,24530.0
2024-01-31,24395.0
2024-02-01,24415.0
2024-02-02,24400.0
2024-02-05,24335.0
2024-02-06,24370.0
